CategoryName;ItemId
Privilege Management;device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_productname
Privilege Management;device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_childprocessbehavior
Privilege Management;device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_filehash
Privilege Management;device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_signaturesource
Privilege Management;device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}
Privilege Management;device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_filename
Privilege Management;device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_internalname
Privilege Management;device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_description
Privilege Management;device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_certificatetype
Privilege Management;device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_fileversion
Privilege Management;device_vendor_msft_policy_privilegemanagement_elevationrules_{elevationrulename}_filedescription
Reboot;device_vendor_msft_reboot_schedule_weeklyrecurrent
Reboot;device_vendor_msft_reboot_schedule_single
Reboot;device_vendor_msft_reboot_schedule_dailyrecurrent
Remote Desktop;user_vendor_msft_policy_config_remotedesktop_autosubscription
SCEP certificate;device_vendor_msft_scepcertificate_rootcertificate
SCEP certificate;device_vendor_msft_scepcertificate_subjectnameformat
SCEP certificate;device_vendor_msft_scepcertificate_keyusage
SCEP certificate;device_vendor_msft_scepcertificate_certificatetype
SCEP certificate;device_vendor_msft_scepcertificate_certificatevalidityperiod
SCEP certificate;device_vendor_msft_scepcertificate_hashalgorithm
SCEP certificate;device_vendor_msft_scepcertificate_keystorageprovider
SCEP certificate;device_vendor_msft_scepcertificate_scepserverurls
Scripts;enrollment_autopilot_dpp_allowedscriptids
Search;device_vendor_msft_policy_config_search_allowfindmyfiles
Search;device_vendor_msft_policy_config_search_preventremotequeries
Search;device_vendor_msft_policy_config_search_allowwindowsindexer
Search;device_vendor_msft_policy_config_search_disableremovabledriveindexing
Search;device_vendor_msft_policy_config_search_allowsearchtouselocation
Search;device_vendor_msft_policy_config_search_alwaysuseautolangdetection
Search;device_vendor_msft_policy_config_search_allowstoringimagesfromvisionsearch
Search;device_vendor_msft_policy_config_search_allowusingdiacritics
Search;device_vendor_msft_policy_config_search_disablesearch
Search;device_vendor_msft_policy_config_search_preventindexinglowdiskspacemb
Search;device_vendor_msft_policy_config_search_disablebackoff
Search;device_vendor_msft_policy_config_search_donotusewebresults
Search;device_vendor_msft_policy_config_search_allowcloudsearch
Search;device_vendor_msft_policy_config_search_allowindexingencryptedstoresoritems
Search;device_vendor_msft_policy_config_search_configuresearchontaskbarmode
Search;device_vendor_msft_policy_config_search_allowsearchhighlights
Search;device_vendor_msft_policy_config_search_allowcortanainaad
Security;device_vendor_msft_policy_config_security_preventautomaticdeviceencryptionforazureadjoineddevices
Security;user_vendor_msft_policy_config_security_recoveryenvironmentauthentication
Security;device_vendor_msft_policy_config_security_requiredeviceencryption
Security;device_vendor_msft_policy_config_security_allowaddprovisioningpackage
Security;device_vendor_msft_policy_config_security_requireprovisioningpackagesignature
Security;device_vendor_msft_policy_config_security_configurewindowspasswords
Security;device_vendor_msft_policy_config_security_recoveryenvironmentauthentication
Security;device_vendor_msft_policy_config_security_allowremoveprovisioningpackage
Security;device_vendor_msft_policy_config_security_cleartpmifnotready
Security;device_vendor_msft_policy_config_security_requireretrievehealthcertificateonboot
Settings;device_vendor_msft_policy_config_settings_allowlanguage
Settings;device_vendor_msft_policy_config_settings_allowworkplace
Settings;device_vendor_msft_policy_config_settings_allowpowersleep
Settings;user_vendor_msft_policy_config_settings_configuretaskbarcalendar
Settings;device_vendor_msft_policy_config_settings_allowonlinetips
Settings;user_vendor_msft_policy_config_settings_pagevisibilitylist
Settings;device_vendor_msft_policy_config_settings_allowdatasense
Settings;device_vendor_msft_policy_config_settings_allowdatetime
Settings;device_vendor_msft_policy_config_settings_allowsigninoptions
Settings;device_vendor_msft_policy_config_settings_allowyouraccount
Settings;device_vendor_msft_policy_config_settings_allowregion
Settings;device_vendor_msft_policy_config_settings_pagevisibilitylist
Shared PC;vendor_msft_sharedpc_signinonresume
Shared PC;vendor_msft_sharedpc_restrictlocalstorage
Shared PC;vendor_msft_sharedpc_diskleveldeletion
Shared PC;vendor_msft_sharedpc_setpowerpolicies
Shared PC;vendor_msft_sharedpc_disklevelcaching
Shared PC;vendor_msft_sharedpc_deletionpolicy
Shared PC;vendor_msft_sharedpc_enablesharedpcmode
Shared PC;vendor_msft_sharedpc_accountmodel
Shared PC;vendor_msft_sharedpc_setedupolicies
Shared PC;vendor_msft_sharedpc_maintenancestarttime
Shared PC;vendor_msft_sharedpc_enableaccountmanager
Shared PC;vendor_msft_sharedpc_kioskmodeusertiledisplaytext
Shared PC;vendor_msft_sharedpc_inactivethreshold
Shared PC;vendor_msft_sharedpc_kioskmodeaumid
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policypreventrun
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyconfigurationmode_1
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyconfiguredservercheckvalues_1_l_configuredservercheckvalues_value
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policytrustmodeldata_l_trustmodeldata_value
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policysavepassword_1
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policysavepassword
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyconfiguredservercheckvalues
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policytrustmodeldata
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyenablesiphighsecuritymode
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policysipcompression_1
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policysipcompression
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policygaldownloadinitialdelay_1_l_galdownloadinitialdelay_value
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyconfiguredservercheckvalues_l_configuredservercheckvalues_value
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyconfigurationmode_1_l_serveraddressinternal_value
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyenablesiphighsecuritymode_1
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policydisablehttpconnect
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policydisablehttpconnect_1
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policytrustmodeldata_1_l_trustmodeldata_value
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyenablebitsforgaldownload
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policydisableservercheck_1
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyconfigurationmode
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyconfigurationmode_l_serveraddressinternal_value
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policydisablentcredentials_1
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policydisableautomaticsendtracing_1
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policytrustmodeldata_1
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policygaldownloadinitialdelay
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policydisablentcredentials
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyenablebitsforgaldownload_1
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyconfigurationmode_1_l_serveraddressexternal_value
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policygaldownloadinitialdelay_l_galdownloadinitialdelay_value
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyconfiguredservercheckvalues_1
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policyconfigurationmode_l_serveraddressexternal_value
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policydisableautomaticsendtracing
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policypreventrun_1
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policysipcompression_l_policysipcompression
Skype for Business 2016\Microsoft Lync Feature Policies;device_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policydisableservercheck
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policysipcompression_1_l_policysipcompression
Skype for Business 2016\Microsoft Lync Feature Policies;user_vendor_msft_policy_config_lync16v2~policy~l_lync~l_lyncconfiguration_l_policygaldownloadinitialdelay_1
Smart Screen;device_vendor_msft_policy_config_smartscreen_preventoverrideforfilesinshell
Smart Screen;device_vendor_msft_policy_config_smartscreen_enableappinstallcontrol
Smart Screen;device_vendor_msft_policy_config_smartscreen_enablesmartscreeninshell
Smart Screen\ Enhanced Phishing Protection;device_vendor_msft_policy_config_webthreatdefense_serviceenabled
Smart Screen\ Enhanced Phishing Protection;device_vendor_msft_policy_config_webthreatdefense_notifypasswordreuse
Smart Screen\ Enhanced Phishing Protection;device_vendor_msft_policy_config_webthreatdefense_automaticdatacollection
Smart Screen\ Enhanced Phishing Protection;device_vendor_msft_policy_config_webthreatdefense_notifymalicious
Smart Screen\ Enhanced Phishing Protection;device_vendor_msft_policy_config_webthreatdefense_notifyunsafeapp
Speech;device_vendor_msft_policy_config_speech_allowspeechmodelupdate
Start;device_vendor_msft_policy_config_start_hideapplist
Start;device_vendor_msft_policy_config_start_startlayout
Start;device_vendor_msft_policy_config_start_hidepowerbutton
Start;device_vendor_msft_policy_config_start_hiderestart
Start;device_vendor_msft_policy_config_start_allowpinnedfolderfileexplorer
Start;device_vendor_msft_policy_config_start_hidehibernate
Start;device_vendor_msft_policy_config_start_simplifyquicksettings
Start;device_vendor_msft_policy_config_start_hiderecentjumplists
Start;device_vendor_msft_policy_config_start_hideusertile
Start;device_vendor_msft_policy_config_start_allowpinnedfolderdocuments
Start;device_vendor_msft_policy_config_start_allowpinnedfoldervideos
Start;device_vendor_msft_policy_config_start_allowpinnedfolderhomegroup
Start;device_vendor_msft_policy_config_start_forcestartsize
Start;user_vendor_msft_policy_config_start_hideapplist
Start;user_vendor_msft_policy_config_start_hidepeoplebar
Start;device_vendor_msft_policy_config_start_disableeditingquicksettings
Start;device_vendor_msft_policy_config_start_importedgeassets
Start;device_vendor_msft_policy_config_start_hidefrequentlyusedapps
Start;device_vendor_msft_policy_config_start_hidesleep
Start;device_vendor_msft_policy_config_start_nopinningtotaskbar
Start;device_vendor_msft_policy_config_start_hidelock
Start;device_vendor_msft_policy_config_start_hidechangeaccountsettings
Start;device_vendor_msft_policy_config_start_allowpinnedfoldermusic
Start;user_vendor_msft_policy_config_start_disablecontextmenus
Start;user_vendor_msft_policy_config_start_hidefrequentlyusedapps
Start;device_vendor_msft_policy_config_start_hiderecentlyaddedapps
Start;device_vendor_msft_policy_config_start_hideshutdown
Start;device_vendor_msft_policy_config_start_allowpinnedfolderpersonalfolder
Start;device_vendor_msft_policy_config_start_hidesignout
Start;device_vendor_msft_policy_config_start_hideswitchaccount
Start;device_vendor_msft_policy_config_start_allowpinnedfoldernetwork
Start;device_vendor_msft_policy_config_start_configurestartpins
Start;user_vendor_msft_policy_config_start_configurestartpins
Start;device_vendor_msft_policy_config_start_allowpinnedfoldersettings
Start;user_vendor_msft_policy_config_start_hiderecentjumplists
Start;user_vendor_msft_policy_config_start_forcestartsize
Start;user_vendor_msft_policy_config_start_hiderecentlyaddedapps
Start;device_vendor_msft_policy_config_start_allowpinnedfolderpictures
Start;device_vendor_msft_policy_config_start_allowpinnedfolderdownloads
Start;user_vendor_msft_policy_config_start_startlayout
Start;device_vendor_msft_policy_config_start_disablecontextmenus
Storage;device_vendor_msft_policy_config_storage_allowstoragesensetemporaryfilescleanup
Storage;device_vendor_msft_policy_config_storage_configstoragesensecloudcontentdehydrationthreshold
Storage;device_vendor_msft_policy_config_storage_configstoragesenserecyclebincleanupthreshold
Storage;device_vendor_msft_policy_config_storage_allowdiskhealthmodelupdates
Storage;device_vendor_msft_policy_config_storage_allowstoragesenseglobal
Storage;device_vendor_msft_policy_config_storage_configstoragesensedownloadscleanupthreshold
Storage;device_vendor_msft_policy_config_storage_removablediskdenywriteaccess
Storage;device_vendor_msft_policy_config_storage_configstoragesenseglobalcadence
System;device_vendor_msft_policy_config_system_disabledirectxdatabaseupdate
System;device_vendor_msft_policy_config_system_allowdevicenameindiagnosticdata
System;device_vendor_msft_policy_config_system_allowembeddedmode
System;device_vendor_msft_policy_config_system_allowstoragecard
System;device_vendor_msft_policy_config_system_configuretelemetryoptinchangenotification
System;device_vendor_msft_policy_config_system_allowmicrosoftmanageddesktopprocessing
System;device_vendor_msft_policy_config_system_limitdiagnosticlogcollection
System;device_vendor_msft_policy_config_system_allowusertoresetphone
System;device_vendor_msft_policy_config_system_telemetryproxy
System;device_vendor_msft_policy_config_system_disablediagnosticdataviewer
System;user_vendor_msft_policy_config_system_allowtelemetry
System;device_vendor_msft_policy_config_system_limitenhanceddiagnosticdatawindowsanalytics
System;device_vendor_msft_policy_config_system_allowcommercialdatapipeline
System;device_vendor_msft_policy_config_system_allowbuildpreview
System;device_vendor_msft_policy_config_system_configuremicrosoft365uploadendpoint
System;device_vendor_msft_policy_config_system_allowtelemetry
System;device_vendor_msft_policy_config_system_disableonesettingsdownloads
System;device_vendor_msft_policy_config_system_configuretelemetryoptinsettingsux
System;device_vendor_msft_policy_config_system_allowfontproviders
System;device_vendor_msft_policy_config_system_feedbackhubalwayssavediagnosticslocally
System;device_vendor_msft_policy_config_system_allowlocation
System;device_vendor_msft_policy_config_system_disableenterpriseauthproxy
System;device_vendor_msft_policy_config_system_allowexperimentation
System;device_vendor_msft_policy_config_system_allowdesktopanalyticsprocessing
System;device_vendor_msft_policy_config_system_disabledevicedelete
System;device_vendor_msft_policy_config_system_turnofffilehistory
System;device_vendor_msft_policy_config_system_limitdumpcollection
System;device_vendor_msft_policy_config_system_enableonesettingsauditing
System;device_vendor_msft_policy_config_system_allowwufbcloudprocessing
System;device_vendor_msft_policy_config_system_allowupdatecomplianceprocessing
System;device_vendor_msft_policy_config_system_disableonedrivefilesync
System Services;device_vendor_msft_policy_config_systemservices_configurexboxliveauthmanagerservicestartupmode
System Services;device_vendor_msft_policy_config_systemservices_configurexboxlivegamesaveservicestartupmode
System Services;device_vendor_msft_policy_config_systemservices_configurehomegroupproviderservicestartupmode
System Services;device_vendor_msft_policy_config_systemservices_configurexboxaccessorymanagementservicestartupmode
System Services;device_vendor_msft_policy_config_systemservices_configurexboxlivenetworkingservicestartupmode
System Services;device_vendor_msft_policy_config_systemservices_configurehomegrouplistenerservicestartupmode
Task Manager;device_vendor_msft_policy_config_taskmanager_allowendtask
Task Scheduler;device_vendor_msft_policy_config_taskscheduler_enablexboxgamesavetask
Text Input;device_vendor_msft_policy_config_textinput_excludejapaneseimeexceptjis0208
Text Input;device_vendor_msft_policy_config_textinput_allowjapanesenonpublishingstandardglyph
Text Input;device_vendor_msft_policy_config_textinput_configuresimplifiedchineseimeversion
Text Input;device_vendor_msft_policy_config_textinput_excludejapaneseimeexceptshiftjis
Text Input;device_vendor_msft_policy_config_textinput_enabletouchkeyboardautoinvokeindesktopmode
Text Input;device_vendor_msft_policy_config_textinput_configurejapaneseimeversion
Text Input;device_vendor_msft_policy_config_textinput_forcetouchkeyboarddockedstate
Text Input;device_vendor_msft_policy_config_textinput_allowjapaneseivscharacters
Text Input;device_vendor_msft_policy_config_textinput_configuretraditionalchineseimeversion
Text Input;device_vendor_msft_policy_config_textinput_allowhardwarekeyboardtextsuggestions
Text Input;device_vendor_msft_policy_config_textinput_touchkeyboarddictationbuttonavailability
Text Input;device_vendor_msft_policy_config_textinput_excludejapaneseimeexceptjis0208andeudc
Text Input;device_vendor_msft_policy_config_textinput_touchkeyboardhandwritingmodeavailability
Text Input;device_vendor_msft_policy_config_textinput_allowimelogging
Text Input;device_vendor_msft_policy_config_textinput_touchkeyboardsplitmodeavailability
Text Input;device_vendor_msft_policy_config_textinput_allowjapaneseuserdictionary
Text Input;device_vendor_msft_policy_config_textinput_touchkeyboardfullmodeavailability
Text Input;device_vendor_msft_policy_config_textinput_allowinputpanel
Text Input;device_vendor_msft_policy_config_textinput_allowkeyboardtextsuggestions
Text Input;device_vendor_msft_policy_config_textinput_allowlanguagefeaturesuninstall
Text Input;device_vendor_msft_policy_config_textinput_allowimenetworkaccess
Text Input;device_vendor_msft_policy_config_textinput_touchkeyboardemojibuttonavailability
Text Input;device_vendor_msft_policy_config_textinput_touchkeyboardnarrowmodeavailability
Text Input;device_vendor_msft_policy_config_textinput_allowjapaneseimesurrogatepaircharacters
Text Input;device_vendor_msft_policy_config_textinput_touchkeyboardwidemodeavailability
Text Input;device_vendor_msft_policy_config_textinput_allowlinguisticdatacollection
Time Language Settings;device_vendor_msft_policy_config_timelanguagesettings_blockcleanupofunusedpreinstalledlangpacks
Time Language Settings;device_vendor_msft_policy_config_timelanguagesettings_configuretimezone
Time Language Settings;device_vendor_msft_policy_config_timelanguagesettings_restrictlanguagepacksandfeaturesinstall
Time Language Settings;device_vendor_msft_policy_config_timelanguagesettings_machineuilanguageoverwrite
Time Language Settings;device_vendor_msft_policy_config_timelanguagesettings_allowset24hourclock
Time Language Settings;user_vendor_msft_policy_config_timelanguagesettings_restrictlanguagepacksandfeaturesinstall
Troubleshooting;device_vendor_msft_policy_config_troubleshooting_allowrecommendations
Trusted Certificate;device_vendor_msft_trustedcertificate_certificatefile
Trusted Certificate;device_vendor_msft_trustedcertificate_destinationstore
User Rights;device_vendor_msft_policy_config_userrights_denylogonasbatchjob
User Rights;device_vendor_msft_policy_config_userrights_remoteshutdown
User Rights;device_vendor_msft_policy_config_userrights_backupfilesanddirectories
User Rights;device_vendor_msft_policy_config_userrights_logonasbatchjob
User Rights;device_vendor_msft_policy_config_userrights_debugprograms
User Rights;device_vendor_msft_policy_config_userrights_denyaccessfromnetwork
User Rights;device_vendor_msft_policy_config_userrights_modifyobjectlabel
User Rights;device_vendor_msft_policy_config_userrights_accessfromnetwork
User Rights;device_vendor_msft_policy_config_userrights_enabledelegation
User Rights;device_vendor_msft_policy_config_userrights_createpagefile
User Rights;device_vendor_msft_policy_config_userrights_createglobalobjects
User Rights;device_vendor_msft_policy_config_userrights_increaseprocessworkingset
User Rights;device_vendor_msft_policy_config_userrights_changesystemtime
User Rights;device_vendor_msft_policy_config_userrights_loadunloaddevicedrivers
User Rights;device_vendor_msft_policy_config_userrights_restorefilesanddirectories
User Rights;device_vendor_msft_policy_config_userrights_impersonateclient
User Rights;device_vendor_msft_policy_config_userrights_logonasservice
User Rights;device_vendor_msft_policy_config_userrights_profilesingleprocess
User Rights;device_vendor_msft_policy_config_userrights_createsymboliclinks
User Rights;device_vendor_msft_policy_config_userrights_denyremotedesktopserviceslogon
User Rights;device_vendor_msft_policy_config_userrights_accesscredentialmanagerastrustedcaller
User Rights;device_vendor_msft_policy_config_userrights_allowlocallogon
User Rights;device_vendor_msft_policy_config_userrights_denylocallogon
User Rights;device_vendor_msft_policy_config_userrights_bypasstraversechecking
User Rights;device_vendor_msft_policy_config_userrights_generatesecurityaudits
User Rights;device_vendor_msft_policy_config_userrights_manageauditingandsecuritylog
User Rights;device_vendor_msft_policy_config_userrights_createpermanentsharedobjects
User Rights;device_vendor_msft_policy_config_userrights_changetimezone
User Rights;device_vendor_msft_policy_config_userrights_takeownership
User Rights;device_vendor_msft_policy_config_userrights_createtoken
User Rights;device_vendor_msft_policy_config_userrights_modifyfirmwareenvironment
User Rights;device_vendor_msft_policy_config_userrights_profilesystemperformance
User Rights;device_vendor_msft_policy_config_userrights_shutdownthesystem
User Rights;device_vendor_msft_policy_config_userrights_actaspartoftheoperatingsystem
User Rights;device_vendor_msft_policy_config_userrights_increaseschedulingpriority
User Rights;device_vendor_msft_policy_config_userrights_replaceprocessleveltoken
User Rights;device_vendor_msft_policy_config_userrights_managevolume
User Rights;device_vendor_msft_policy_config_userrights_lockmemory
VPN Connection;device_vendor_msft_vpnconnection_servers
VPN Connection;device_vendor_msft_vpnconnection_connectiontype
VPN Connection;device_vendor_msft_vpnconnection_profilewithuserordevicescope
VPN Connection;device_vendor_msft_vpnconnection_connectionname
Virtualization Based Technology;device_vendor_msft_policy_config_virtualizationbasedtechnology_hypervisorenforcedcodeintegrity
Virtualization Based Technology;device_vendor_msft_policy_config_virtualizationbasedtechnology_requireuefimemoryattributestable
Visual Studio Dev Tunnel Settings;device_vendor_msft_policy_config_visualstudiov2.1~policy~visualstudio~visualstudiodevtunnelssettings_disablevisualstudiodevtunnels
Visual Studio Feedback Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~feedbacksettings_disablefeedbackdialog
Visual Studio Feedback Settings;user_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~feedbacksettings_disablefeedbackdialog
Visual Studio Feedback Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~feedbacksettings_disablescreenshotcapture
Visual Studio Feedback Settings;user_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~feedbacksettings_disablescreenshotcapture
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_sharedinstallationpath
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_updateconfigurationfile
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov2.1~policy~visualstudio~installandupdatesettings_allowstandardusercontrol
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_administratorupdatesoptout
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_hideavailabletab
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_keepdownloadedpayloads
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_backgrounddownloaddisabled
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_sharedinstallationpath_sharedinstallationpath_textbox
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_cachepath_cachepath_textbox
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_updateconfigurationfile_updateconfigurationfile_textbox
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_cachepath
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_administratorupdatesenabled
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov2.1~policy~visualstudio~installandupdatesettings_allowstandardusercontrol_allowstandardusercontroldropid
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_disablerollback
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_administratorupdatesenabled_administratorupdatesenableddropid
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov3~policy~visualstudio~installandupdatesettings_administratorupdatesnotifications
Visual Studio Install and Update Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~installandupdatesettings_removeoutofsupport
Visual Studio Live Share Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~livesharesettings_livesharedomainname
Visual Studio Live Share Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~livesharesettings_disablereadwriteterminal
Visual Studio Live Share Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~livesharesettings_disableanonymousguests
Visual Studio Live Share Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~livesharesettings_disablesharedserver
Visual Studio Live Share Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~livesharesettings_livesharedomainname_liveshare_domainname_textbox
Visual Studio Live Share Settings;device_vendor_msft_policy_config_visualstudiov2.1~policy~visualstudio~livesharesettings_disablechat
Visual Studio Live Share Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~livesharesettings_guestapprovalrequired
Visual Studio Live Share Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~livesharesettings_directconnectionmode
Visual Studio Privacy Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~privacysettings_telemetryoptin
Visual Studio Privacy Settings;device_vendor_msft_policy_config_visualstudiov1~policy~visualstudio~privacysettings_intellicoderemoteanalysisdisabled
Visual Studio Privacy Settings;device_vendor_msft_policy_config_visualstudiov1.updates~policy~visualstudio~privacysettings_intellicoderemoteanalysisdisabled
Wi-Fi Connection;device_vendor_msft_wifi_profile_{ssid}_wlanxml
Wi-Fi Connection;device_vendor_msft_wifi_profile_{ssid}_proxy
Wi-Fi Connection;device_vendor_msft_wifi_profile_{ssid}_proxypacurl
Wi-Fi Connection;device_vendor_msft_wifi_profile_{ssid}_proxywpad
